condition_id,seed,horizon,context_length,tolerance,variant,features,role,representation,split,signal,n_examples,mae,rmse,rmse_ratio_vs_reference
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,sine,52,0.016757122710978574,0.02187152841133265,1.0
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,chirp,52,0.03726236565964709,0.049061248360597824,1.0
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,ramp,52,0.008446268244382753,0.01099695397168555,1.0
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,piecewise_linear,52,0.013200152070911908,0.016409448673858757,1.0
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,first_order_response,52,0.014658262859954741,0.017926377218641525,1.0
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,second_order_response,52,0.01451995416657986,0.01755630264717147,1.0
seed-31415__h-4__c-32__absolute_geometry,31415,4,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,test,regime_change,52,0.038263573096267836,0.046398970094652076,1.0
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,sine,51,0.018305766004345816,0.02249086263169048,1.0009235487141932
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,chirp,51,0.03174324052290661,0.04042023559810515,0.9810950320925348
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,ramp,51,0.014516328018113386,0.017584051643687683,0.9987779419501068
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,piecewise_linear,51,0.01259800606113267,0.015093176093152524,1.0020374180325131
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,first_order_response,51,0.01435680626498823,0.016601655207150037,0.9995375803017026
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,second_order_response,51,0.01102154832576854,0.012820884393342268,0.9965364931493723
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,validation,regime_change,51,0.043027986544083505,0.05197308001663276,0.9796059042718352
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,sine,52,0.016807326706684243,0.0219013997922601,1.0013657655910309
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,chirp,52,0.03574921474939815,0.04762029730004456,0.970629547581783
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,ramp,52,0.00846762601090169,0.010977889933610723,0.9982664255825829
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,piecewise_linear,52,0.013195571279599382,0.016423163025355316,1.0008357594316015
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,first_order_response,52,0.014640865283486423,0.017912352815550453,0.9992176666305734
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,second_order_response,52,0.014536963477311078,0.017558334154510077,1.0001157138481511
seed-31415__h-4__c-32__turning_matched,31415,4,32,0.1,turning_matched,"dt,dy,theta,delta_theta",capacity_control,vectorchain,test,regime_change,52,0.03648865326058588,0.04534435815574691,0.9772707899172374
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,sine,51,0.018339258881294108,0.02246971570618035,0.9999824351574296
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,chirp,51,0.03128490052223561,0.040106120924983474,0.9734707236057853
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,ramp,51,0.014538650257473548,0.017605904032631032,1.0000191623751713
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,piecewise_linear,51,0.012568933944124455,0.015061678880594632,0.9999463150498181
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,first_order_response,51,0.014379164577678653,0.016609444399241755,1.000006544999422
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,second_order_response,51,0.011025897824711042,0.012866265260874248,1.0000638387831788
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,validation,regime_change,51,0.04251127596952751,0.051394888993240934,0.9687079674912876
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,sine,52,0.016757578587482513,0.021872215332031205,1.0000314070734169
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,chirp,52,0.035814993177545225,0.0475742207202647,0.9696903831430554
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,ramp,52,0.00844611630453011,0.01099730550481522,1.0000319664091142
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,piecewise_linear,52,0.013200349593298391,0.016409257266923175,0.9999883355657228
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,first_order_response,52,0.014658502408717071,0.01792659822055419,1.0000123283087246
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,second_order_response,52,0.014519622723579241,0.017556240696710836,0.9999964713264587
seed-31415__h-4__c-32__turning,31415,4,32,0.1,turning,"dt,dy,theta,r,delta_theta",primary,vectorchain,test,regime_change,52,0.03586487037595337,0.04442386810168576,0.9574322018584209
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,sine,51,0.018339342586412195,0.02246966189674606,0.9999800404458169
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,chirp,51,0.03146843721658249,0.0402392680605965,0.9767025205350793
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,ramp,51,0.014538713539527324,0.01760597552302033,1.0000232230447677
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,piecewise_linear,51,0.012568893836589948,0.015061649737470179,0.999944380234972
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,first_order_response,51,0.014379232470277392,0.016609487555979994,1.0000091433416458
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,second_order_response,51,0.01102590132223007,0.01286638725137985,1.000073320811635
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,validation,regime_change,51,0.0421625644591632,0.050944148469561995,0.960212260133764
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,sine,52,0.016757319363673064,0.02187204402913125,1.00002357484072
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,chirp,52,0.036132955855033316,0.04789900632248197,0.9763103859572951
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,ramp,52,0.008446113271795785,0.010997365760660792,1.0000374457305452
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,piecewise_linear,52,0.0132003972008423,0.01640924373477706,0.9999875109099781
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,first_order_response,52,0.014658561993688144,0.017926654672310093,1.0000154773976462
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,second_order_response,52,0.01451961011625714,0.017556264747942422,0.9999978412750219
seed-31415__h-4__c-32__full_relational,31415,4,32,0.1,full_relational,"dt,dy,theta,r,delta_theta,delta_r",secondary,vectorchain,test,regime_change,52,0.03564954750891318,0.04405083607750777,0.9493925401284941
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,sine,51,0.033909181859625256,0.04116816041939014,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,chirp,51,0.19044187315645134,0.21000456272348056,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,ramp,51,0.021001535710415197,0.026071218129518597,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,piecewise_linear,51,0.027980273981065826,0.033703620169996514,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,first_order_response,51,0.03432525699558763,0.03954873941756177,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,second_order_response,51,0.03912199386790842,0.0436205610391336,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,validation,regime_change,51,0.37278839767522154,0.41632744715702164,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,sine,52,0.02661026134577429,0.03447559228551544,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,chirp,52,0.28218315457725174,0.3193971820899749,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,ramp,52,0.02849181679750462,0.03311372079992771,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,piecewise_linear,52,0.021959436784919743,0.02654899069211236,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,first_order_response,52,0.03464079699425474,0.04138683981168219,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,second_order_response,52,0.03640814409234987,0.04125010892481865,
seed-31415__h-16__c-32__raw,31415,16,32,,,,baseline,raw,test,regime_change,52,0.3876881472006132,0.42744925273434825,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,sine,51,0.085089268172664,0.09645803302125097,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,chirp,51,0.28354132524163805,0.31459684542091776,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,ramp,51,0.021918148331169174,0.026375052438255,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,piecewise_linear,51,0.03210552168712343,0.03947134620437929,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,first_order_response,51,0.022581405532892045,0.027554383800465976,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,second_order_response,51,0.02447384636208201,0.02965090061031347,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,validation,regime_change,51,0.485203196322448,0.5356849525392233,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,sine,52,0.08290069755318608,0.09498044022911582,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,chirp,52,0.38608714913025366,0.43430895538717745,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,ramp,52,0.017427686622110288,0.021713594308183943,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,piecewise_linear,52,0.021194878685991774,0.02493482800423216,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,first_order_response,52,0.025027252392580527,0.030690248681505508,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,second_order_response,52,0.02250243415968543,0.02674655127455272,
seed-31415__h-16__c-32__first_difference,31415,16,32,,,,baseline,first_difference,test,regime_change,52,0.48720976686706663,0.5389371381811635,
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,sine,51,0.08681165444993075,0.09635100158793392,0.999315350392672
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,chirp,51,0.31228583649666675,0.3813612383771899,1.6343296737738866
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,ramp,51,0.015670243442132685,0.019694130205741955,0.9774134089243854
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,piecewise_linear,51,0.027540106127920027,0.038615812711671395,1.0138225756873331
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,first_order_response,51,0.015933867217322165,0.019551522890667646,0.9894823700334993
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,second_order_response,51,0.017356019464291723,0.021280502617788234,0.9530770504738352
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,validation,regime_change,51,0.5591694746276265,0.6918899253926447,2.4457814146194803
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,sine,52,0.08054427516941423,0.09000520124479608,0.9964409851920412
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,chirp,52,0.3761833394552913,0.49212801649672633,1.8031716372548308
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,ramp,52,0.01193081094629649,0.015657567748742475,0.9671696738402736
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,piecewise_linear,52,0.015379094325602931,0.019318339789957735,1.023859039854129
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,first_order_response,52,0.016866677656332627,0.020631915932987726,0.9915207825682911
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,second_order_response,52,0.01726365458396025,0.02056268665963264,1.0184795874033832
seed-31415__h-16__c-32__segment,31415,16,32,0.1,segment,"dt,dy",secondary,vectorchain,test,regime_change,52,0.46356170790626106,0.614496741634792,2.426992342750357
seed-31415__h-16__c-32__absolute_geometry,31415,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,sine,51,0.087459113940808,0.0964170134583379,1.0
seed-31415__h-16__c-32__absolute_geometry,31415,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,chirp,51,0.19416706116325166,0.23334413154022687,1.0
seed-31415__h-16__c-32__absolute_geometry,31415,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,ramp,51,0.015844653624341162,0.02014923268488281,1.0
seed-31415__h-16__c-32__absolute_geometry,31415,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,piecewise_linear,51,0.027061633251695454,0.03808932020032336,1.0
seed-31415__h-16__c-32__absolute_geometry,31415,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,first_order_response,51,0.016072361241862624,0.019759344363058963,1.0
seed-31415__h-16__c-32__absolute_geometry,31415,16,32,0.1,absolute_geometry,"dt,dy,theta,r",reference,vectorchain,validation,second_order_response,51,0.018437469269264088,0.02232820799452504,1.0
