condition_id,seed,horizon,context_length,tolerance,representation,split,signal,n_examples,mae,rmse
seed-8675309__h-1__c-128__tol-na__raw,8675309,1,128,,raw,test,regime_change,51,0.036813088450883734,0.041682508945747716
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,sine,51,0.018383239878532374,0.021575757171818075
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,chirp,51,0.029920069817134225,0.03488877835064035
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,ramp,51,0.011830824476305356,0.014708107322379578
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,piecewise_linear,51,0.012349367359012264,0.014237941207442088
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,first_order_response,51,0.011371927410776425,0.014190294158956982
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,second_order_response,51,0.011842647752952089,0.01483410646129356
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,validation,regime_change,51,0.03791917273260146,0.04365675805835155
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,sine,51,0.014131308095525314,0.01813406329596035
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,chirp,51,0.036046978563196844,0.04042131432611465
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,ramp,51,0.011158844340981366,0.013763934528811871
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,piecewise_linear,51,0.01213168639376804,0.014553665534823878
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,first_order_response,51,0.013453162369404208,0.015963647471184315
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,second_order_response,51,0.010328255294109495,0.012979875794106996
seed-8675309__h-1__c-128__tol-na__first_difference,8675309,1,128,,first_difference,test,regime_change,51,0.03600659700360149,0.04075593234091536
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,sine,51,0.015300409181565045,0.018425100620653875
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,chirp,51,0.02873671412537416,0.03335971273105149
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,ramp,51,0.011865152459484489,0.014857337542563746
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,piecewise_linear,51,0.011334775609890373,0.013455694446298325
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,first_order_response,51,0.010797644445954407,0.013991302473181094
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,second_order_response,51,0.011643277615052466,0.014760740504361844
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,validation,regime_change,51,0.04302484174840251,0.05052964701714048
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,sine,51,0.01269457264970124,0.016420637102611737
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,chirp,51,0.03362773480038672,0.04054734206268154
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,ramp,51,0.010713367379977563,0.013031247689403815
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,piecewise_linear,51,0.011951374405577869,0.014438036621586667
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,first_order_response,51,0.013428439917302588,0.016206825606542536
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,second_order_response,51,0.011185517003663312,0.013570056845041773
seed-8675309__h-1__c-128__tol-0p01__vectorchain,8675309,1,128,0.01,vectorchain,test,regime_change,51,0.03698050336584391,0.04485749889020962
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,sine,51,0.015225117475462839,0.019486335562520156
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,chirp,51,0.019459241064545673,0.024212083940269108
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,ramp,51,0.011498909741128731,0.014171291034500615
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,piecewise_linear,51,0.011840250064839082,0.014008723637886251
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,first_order_response,51,0.011490369172210668,0.014508537499066927
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,second_order_response,51,0.011538494983398985,0.014857139605088636
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,validation,regime_change,51,0.030895538997869235,0.03650219232769091
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,sine,51,0.012604851257216826,0.01658273555768757
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,chirp,51,0.02901968792083196,0.03257670088749411
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,ramp,51,0.011004818196731868,0.013645239405740929
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,piecewise_linear,51,0.012465850809367053,0.014819666099871152
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,first_order_response,51,0.013373649389915025,0.015954088033870665
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,second_order_response,51,0.01146132823213152,0.014151978550449588
seed-8675309__h-1__c-128__tol-0p03__vectorchain,8675309,1,128,0.03,vectorchain,test,regime_change,51,0.032231236849379986,0.03743086448910477
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,sine,51,0.012100799309555413,0.014853794293911406
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,chirp,51,0.01721352620557556,0.020992338608389973
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,ramp,51,0.011921405280199212,0.014719365156715241
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,piecewise_linear,51,0.012385121164916753,0.014202891216295482
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,first_order_response,51,0.011483184346928138,0.014422170285344284
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,second_order_response,51,0.011925143391436908,0.015134763260301432
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,validation,regime_change,51,0.02477678369811721,0.030264653527999258
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,sine,51,0.011343923745789563,0.014249838583672044
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,chirp,51,0.023028541490911828,0.026855576916840995
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,ramp,51,0.011220216585956106,0.013834530112124172
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,piecewise_linear,51,0.012066536927752928,0.014596923438940233
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,first_order_response,51,0.013565830211208503,0.016107158054785475
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,second_order_response,51,0.010422044210618082,0.01311216036048104
seed-8675309__h-1__c-128__tol-0p1__vectorchain,8675309,1,128,0.1,vectorchain,test,regime_change,51,0.02516595928835637,0.029214022626168713
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,sine,51,0.018201098707715246,0.022854723433197884
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,chirp,51,0.09413017122520376,0.10746581430660779
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,ramp,51,0.01205613737517157,0.014386984720663002
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,piecewise_linear,51,0.012149737516934215,0.015799274281502
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,first_order_response,51,0.017802762654045286,0.021032417911766604
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,second_order_response,51,0.021320506579754844,0.02463322529996378
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,validation,regime_change,51,0.14015352581531518,0.15810307373736351
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,sine,52,0.023411256154852192,0.027555539999561604
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,chirp,52,0.11452728497484517,0.1302441287639012
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,ramp,52,0.014555686655284939,0.018233904485138275
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,piecewise_linear,52,0.012525273953841409,0.015302811169662875
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,first_order_response,52,0.017092260295410788,0.02179232476052926
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,second_order_response,52,0.017073186058259922,0.020537895320571257
seed-8675309__h-4__c-128__tol-na__raw,8675309,4,128,,raw,test,regime_change,52,0.13509357410679743,0.15314792486458023
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,sine,51,0.043780780224324405,0.050350060046472946
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,chirp,51,0.08443741670718777,0.09687916904363779
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,ramp,51,0.019204226971189082,0.023913849606715845
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,piecewise_linear,51,0.019535607301682793,0.024842864145006197
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,first_order_response,51,0.022801633280196836,0.02800525419207467
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,second_order_response,51,0.020617807040297437,0.026022104214156336
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,validation,regime_change,51,0.10934585529181624,0.12489884006098792
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,sine,52,0.04016190223911251,0.04826072355503982
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,chirp,52,0.09316679323135463,0.10708767181283005
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,ramp,52,0.020330763633692187,0.025854535741566036
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,piecewise_linear,52,0.018648687239882368,0.022465682565423892
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,first_order_response,52,0.02155749038655353,0.028073883084733565
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,second_order_response,52,0.019929722802090065,0.024410815913583128
seed-8675309__h-4__c-128__tol-na__first_difference,8675309,4,128,,first_difference,test,regime_change,52,0.10352620588992702,0.11745202569625392
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,sine,51,0.028949775111763006,0.03441821014332304
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,chirp,51,0.06578988954167533,0.07507718407452724
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,ramp,51,0.017257876281054997,0.020793965995062932
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,piecewise_linear,51,0.01608992141507688,0.0200898970789645
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,first_order_response,51,0.020628159722933057,0.025624561784302516
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,second_order_response,51,0.0177770991124639,0.022802794379418526
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,validation,regime_change,51,0.10145198780659369,0.11873372913219926
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,sine,52,0.028803925500097922,0.0363022852977307
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,chirp,52,0.07804478475140039,0.09082899249031945
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,ramp,52,0.01638030388577068,0.019862010488771925
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,piecewise_linear,52,0.017617649130210085,0.02088179293030789
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,first_order_response,52,0.02162286365084827,0.027567887968631848
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,second_order_response,52,0.019110156284713947,0.023215003485280085
seed-8675309__h-4__c-128__tol-0p01__vectorchain,8675309,4,128,0.01,vectorchain,test,regime_change,52,0.09007491546416224,0.10356727152512232
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,sine,51,0.02753054507457741,0.033598082378296895
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,chirp,51,0.05505075876027503,0.06443786677657247
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,ramp,51,0.013836073079505734,0.01663366941836181
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,piecewise_linear,51,0.014617252706045863,0.020882357584449396
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,first_order_response,51,0.018425164770706028,0.02477144145744605
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,second_order_response,51,0.016408279040213226,0.020629785561529886
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,validation,regime_change,51,0.08962399049083203,0.10228714288322129
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,sine,52,0.021600656839553187,0.027811469159092744
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,chirp,52,0.07212086902910295,0.08288446203091246
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,ramp,52,0.01529999987387447,0.01924837979902995
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,piecewise_linear,52,0.01606402243050835,0.019311682321564088
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,first_order_response,52,0.01606313544971176,0.022928298435032433
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,second_order_response,52,0.01499494351513889,0.018987455172147335
seed-8675309__h-4__c-128__tol-0p03__vectorchain,8675309,4,128,0.03,vectorchain,test,regime_change,52,0.09137225398186546,0.1045188098916195
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,sine,51,0.017859209072435975,0.028471214352714318
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,chirp,51,0.036786396750418275,0.0430464107189194
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,ramp,51,0.012017373960356431,0.014282781193561392
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,piecewise_linear,51,0.013570914694784697,0.01614729012829726
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,first_order_response,51,0.01430307434733147,0.01762725499154976
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,second_order_response,51,0.014388474184375211,0.018257164503115673
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,validation,regime_change,51,0.06444506506663882,0.07323113199409584
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,test,sine,52,0.014880311022289375,0.018052638298896067
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,test,chirp,52,0.0582531539133161,0.06883135320763402
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,test,ramp,52,0.012464855407482569,0.015449334126678146
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,test,piecewise_linear,52,0.011548580793318898,0.014115167024700866
seed-8675309__h-4__c-128__tol-0p1__vectorchain,8675309,4,128,0.1,vectorchain,test,first_order_response,52,0.014085398598406117,0.018016163260371785
